id,task,arm,seed,host,status,live,observed_steps,training_reward,training_cost,reward_mean,cost_mean,final_artifact_audit,error
SafetyRacecarButton1-v0__safeot_eps0.1__s3,SafetyRacecarButton1-v0,safeot_eps0.1,3,5090,pending,False,0,,,,,,
SafetyRacecarButton2-v0__safeot_eps0.1__s3,SafetyRacecarButton2-v0,safeot_eps0.1,3,aliyun,pending,False,0,,,,,,
SafetyRacecarCircle0-v0__safeot_eps0.1__s3,SafetyRacecarCircle0-v0,safeot_eps0.1,3,30109,pending,False,0,,,,,,
SafetyRacecarCircle1-v0__safeot_eps0.1__s3,SafetyRacecarCircle1-v0,safeot_eps0.1,3,5090,pending,False,0,,,,,,
SafetyRacecarCircle2-v0__safeot_eps0.1__s3,SafetyRacecarCircle2-v0,safeot_eps0.1,3,aliyun,pending,False,0,,,,,,
SafetyRacecarGoal0-v0__safeot_eps0.1__s3,SafetyRacecarGoal0-v0,safeot_eps0.1,3,30109,pending,False,0,,,,,,
SafetyRacecarGoal1-v0__safeot_eps0.1__s3,SafetyRacecarGoal1-v0,safeot_eps0.1,3,5090,pending,False,0,,,,,,
SafetyRacecarGoal2-v0__safeot_eps0.1__s3,SafetyRacecarGoal2-v0,safeot_eps0.1,3,aliyun,pending,False,0,,,,,,
SafetyRacecarPush0-v0__safeot_eps0.1__s3,SafetyRacecarPush0-v0,safeot_eps0.1,3,30109,pending,False,0,,,,,,
SafetyRacecarPush1-v0__safeot_eps0.1__s3,SafetyRacecarPush1-v0,safeot_eps0.1,3,5090,pending,False,0,,,,,,
SafetyRacecarPush2-v0__safeot_eps0.1__s3,SafetyRacecarPush2-v0,safeot_eps0.1,3,aliyun,pending,False,0,,,,,,
SafetyRacecarRun0-v0__safeot_eps0.1__s3,SafetyRacecarRun0-v0,safeot_eps0.1,3,30109,pending,False,0,,,,,,
SafetySwimmerVelocity-v0__safeot_eps0.1__s3,SafetySwimmerVelocity-v0,safeot_eps0.1,3,5090,pending,False,0,,,,,,
SafetySwimmerVelocity-v1__safeot_eps0.1__s3,SafetySwimmerVelocity-v1,safeot_eps0.1,3,aliyun,pending,False,0,,,,,,
SafetyWalker2dVelocity-v0__safeot_eps0.1__s3,SafetyWalker2dVelocity-v0,safeot_eps0.1,3,30109,pending,False,0,,,,,,
SafetyWalker2dVelocity-v1__safeot_eps0.1__s3,SafetyWalker2dVelocity-v1,safeot_eps0.1,3,5090,pending,False,0,,,,,,
SafetyAntButton0-v0__safeot_eps1__s3,SafetyAntButton0-v0,safeot_eps1,3,30109,pending,False,0,,,,,,
SafetyAntButton1-v0__safeot_eps1__s3,SafetyAntButton1-v0,safeot_eps1,3,5090,pending,False,0,,,,,,
SafetyAntButton2-v0__safeot_eps1__s3,SafetyAntButton2-v0,safeot_eps1,3,aliyun,pending,False,0,,,,,,
SafetyAntCircle0-v0__safeot_eps1__s3,SafetyAntCircle0-v0,safeot_eps1,3,30109,pending,False,0,,,,,,
SafetyAntCircle1-v0__safeot_eps1__s3,SafetyAntCircle1-v0,safeot_eps1,3,5090,pending,False,0,,,,,,
SafetyAntCircle2-v0__safeot_eps1__s3,SafetyAntCircle2-v0,safeot_eps1,3,aliyun,pending,False,0,,,,,,
SafetyAntGoal0-v0__safeot_eps1__s3,SafetyAntGoal0-v0,safeot_eps1,3,30109,pending,False,0,,,,,,
SafetyAntGoal1-v0__safeot_eps1__s3,SafetyAntGoal1-v0,safeot_eps1,3,5090,pending,False,0,,,,,,
SafetyAntGoal2-v0__safeot_eps1__s3,SafetyAntGoal2-v0,safeot_eps1,3,aliyun,pending,False,0,,,,,,
SafetyAntPush0-v0__safeot_eps1__s3,SafetyAntPush0-v0,safeot_eps1,3,30109,pending,False,0,,,,,,
SafetyAntPush1-v0__safeot_eps1__s3,SafetyAntPush1-v0,safeot_eps1,3,5090,pending,False,0,,,,,,
SafetyAntPush2-v0__safeot_eps1__s3,SafetyAntPush2-v0,safeot_eps1,3,aliyun,pending,False,0,,,,,,
SafetyAntRun0-v0__safeot_eps1__s3,SafetyAntRun0-v0,safeot_eps1,3,30109,pending,False,0,,,,,,
SafetyAntVelocity-v0__safeot_eps1__s3,SafetyAntVelocity-v0,safeot_eps1,3,5090,pending,False,0,,,,,,
SafetyAntVelocity-v1__safeot_eps1__s3,SafetyAntVelocity-v1,safeot_eps1,3,aliyun,pending,False,0,,,,,,
SafetyCarButton0-v0__safeot_eps1__s3,SafetyCarButton0-v0,safeot_eps1,3,30109,pending,False,0,,,,,,
SafetyCarButton1-v0__safeot_eps1__s3,SafetyCarButton1-v0,safeot_eps1,3,5090,pending,False,0,,,,,,
SafetyCarButton2-v0__safeot_eps1__s3,SafetyCarButton2-v0,safeot_eps1,3,aliyun,pending,False,0,,,,,,
SafetyCarCircle0-v0__safeot_eps1__s3,SafetyCarCircle0-v0,safeot_eps1,3,30109,pending,False,0,,,,,,
SafetyCarCircle1-v0__safeot_eps1__s3,SafetyCarCircle1-v0,safeot_eps1,3,5090,pending,False,0,,,,,,
SafetyCarCircle2-v0__safeot_eps1__s3,SafetyCarCircle2-v0,safeot_eps1,3,aliyun,pending,False,0,,,,,,
SafetyCarGoal0-v0__safeot_eps1__s3,SafetyCarGoal0-v0,safeot_eps1,3,30109,pending,False,0,,,,,,
SafetyCarGoal1-v0__safeot_eps1__s3,SafetyCarGoal1-v0,safeot_eps1,3,5090,pending,False,0,,,,,,
SafetyCarGoal2-v0__safeot_eps1__s3,SafetyCarGoal2-v0,safeot_eps1,3,aliyun,pending,False,0,,,,,,
SafetyCarPush0-v0__safeot_eps1__s3,SafetyCarPush0-v0,safeot_eps1,3,30109,pending,False,0,,,,,,
SafetyCarPush1-v0__safeot_eps1__s3,SafetyCarPush1-v0,safeot_eps1,3,5090,pending,False,0,,,,,,
SafetyCarPush2-v0__safeot_eps1__s3,SafetyCarPush2-v0,safeot_eps1,3,aliyun,pending,False,0,,,,,,
SafetyCarRun0-v0__safeot_eps1__s3,SafetyCarRun0-v0,safeot_eps1,3,30109,pending,False,0,,,,,,
SafetyDoggoButton0-v0__safeot_eps1__s3,SafetyDoggoButton0-v0,safeot_eps1,3,5090,pending,False,0,,,,,,
SafetyDoggoButton1-v0__safeot_eps1__s3,SafetyDoggoButton1-v0,safeot_eps1,3,aliyun,pending,False,0,,,,,,
SafetyDoggoButton2-v0__safeot_eps1__s3,SafetyDoggoButton2-v0,safeot_eps1,3,30109,pending,False,0,,,,,,
SafetyDoggoCircle0-v0__safeot_eps1__s3,SafetyDoggoCircle0-v0,safeot_eps1,3,5090,pending,False,0,,,,,,
SafetyDoggoCircle1-v0__safeot_eps1__s3,SafetyDoggoCircle1-v0,safeot_eps1,3,aliyun,pending,False,0,,,,,,
SafetyDoggoCircle2-v0__safeot_eps1__s3,SafetyDoggoCircle2-v0,safeot_eps1,3,30109,pending,False,0,,,,,,
SafetyDoggoGoal0-v0__safeot_eps1__s3,SafetyDoggoGoal0-v0,safeot_eps1,3,5090,pending,False,0,,,,,,
SafetyDoggoGoal1-v0__safeot_eps1__s3,SafetyDoggoGoal1-v0,safeot_eps1,3,aliyun,pending,False,0,,,,,,
SafetyDoggoGoal2-v0__safeot_eps1__s3,SafetyDoggoGoal2-v0,safeot_eps1,3,30109,pending,False,0,,,,,,
