env,seed,cycle,anchor,kernel,channel,budget,mean_cost,cost_over_budget,q50,q90,q95,q99,event,positive_excess,any_event,success,joint,raw_reward,shaped_reward,penalty,mean_feasible_with_events
DiagReachK2,186,24,9,sample_KL_mean,0,6.0,5.205745697021484,0.8676242828369141,5.093108177185059,7.315438747406006,7.828714370727539,9.30270004272461,0.2421875,0.05348118580877781,0.3671875,0.5625,0.390625,7.618197441101074,6.654152870178223,0.9640446901321411,True
DiagReachK2,186,24,9,sample_KL_mean,1,6.0,4.5320329666137695,0.7553388277689616,4.475963115692139,6.308500289916992,7.199044227600098,8.652506828308105,0.1640625,0.024706468606988587,0.3671875,0.5625,0.390625,7.618197441101074,6.654152870178223,0.9640446901321411,True
DiagReachK2,186,24,9,sample_KL_std,0,6.0,5.200653076171875,0.8667755126953125,5.079787254333496,7.326859474182129,7.663626670837402,9.149870872497559,0.2421875,0.04842535965144634,0.4140625,0.6015625,0.3515625,7.705049514770508,6.548785209655762,1.156264066696167,True
DiagReachK2,186,24,9,sample_KL_std,1,6.0,4.892656326293945,0.8154427210489908,4.821191310882568,6.784482955932617,7.608002185821533,9.39293098449707,0.2265625,0.040337901562452316,0.4140625,0.6015625,0.3515625,7.705049514770508,6.548785209655762,1.156264066696167,True
DiagReachK2,186,24,9,sample_W2_mean,0,6.0,5.194736957550049,0.8657894929250082,5.081445693969727,7.426805019378662,7.909519195556641,9.446475982666016,0.2578125,0.055620888248085976,0.375,0.5546875,0.375,7.567893028259277,6.636274814605713,0.9316186308860779,True
DiagReachK2,186,24,9,sample_W2_mean,1,6.0,4.399384498596191,0.7332307497660319,4.334542751312256,6.1561150550842285,7.045923709869385,8.457483291625977,0.1484375,0.020557913929224014,0.375,0.5546875,0.375,7.567893028259277,6.636274814605713,0.9316186308860779,True
DiagReachK2,186,24,9,sample_W2_std,0,6.0,5.197680473327637,0.8662800788879395,5.069194793701172,7.340095043182373,7.68458890914917,9.198461532592773,0.234375,0.04885817691683769,0.40625,0.59375,0.3515625,7.6939215660095215,6.524911880493164,1.1690093278884888,True
DiagReachK2,186,24,9,sample_W2_std,1,6.0,4.889023780822754,0.8148372968037924,4.810615062713623,6.786515712738037,7.617326736450195,9.3941650390625,0.2265625,0.04060015889505546,0.40625,0.59375,0.3515625,7.6939215660095215,6.524911880493164,1.1690093278884888,True
DiagReachK2,186,24,9,det_old,0,6.0,5.376138687133789,0.8960231145222982,5.371591567993164,5.460052013397217,5.49390172958374,5.544745922088623,0.0,0.0,0.0,1.0,1.0,9.299349784851074,9.299349784851074,0.0,False
DiagReachK2,186,24,9,det_old,1,6.0,5.3936357498168945,0.898939291636149,5.3913655281066895,5.498238563537598,5.521920204162598,5.560914516448975,0.0,0.0,0.0,1.0,1.0,9.299349784851074,9.299349784851074,0.0,False
DiagReachK2,186,24,9,det_KL,0,6.0,5.282775402069092,0.8804625670115153,5.284013748168945,5.373950481414795,5.410120487213135,5.471027851104736,0.0,0.0,0.0,1.0,1.0,9.191812515258789,9.191812515258789,0.0,False
DiagReachK2,186,24,9,det_KL,1,6.0,4.875149250030518,0.8125248750050863,4.875063896179199,4.969362258911133,4.99251127243042,5.033786296844482,0.0,0.0,0.0,1.0,1.0,9.191812515258789,9.191812515258789,0.0,False
DiagReachK2,186,24,9,det_W2,0,6.0,5.256142616271973,0.8760237693786621,5.259132385253906,5.351725101470947,5.3876142501831055,5.4518609046936035,0.0,0.0,0.0,1.0,1.0,9.129998207092285,9.129998207092285,0.0,False
DiagReachK2,186,24,9,det_W2,1,6.0,4.689460754394531,0.7815767923990885,4.690069198608398,4.781098365783691,4.804689884185791,4.84629487991333,0.0,0.0,0.0,1.0,1.0,9.129998207092285,9.129998207092285,0.0,False
DiagReachK2,187,0,10,sample_old,0,6.0,4.781384468078613,0.7968974113464355,4.4101738929748535,9.0263090133667,10.380966186523438,11.442947387695312,0.3125,0.12544124263028306,0.3671875,0.296875,0.1875,6.266654968261719,3.9706387519836426,2.296015977859497,True
DiagReachK2,187,0,10,sample_old,1,6.0,3.427250862121582,0.5712084770202637,3.2774009704589844,6.219371795654297,8.064566612243652,9.301413536071777,0.125,0.03586519819994767,0.3671875,0.296875,0.1875,6.266654968261719,3.9706387519836426,2.296015977859497,True
DiagReachK2,187,0,10,sample_KL,0,6.0,4.374302387237549,0.7290503978729248,4.038262367248535,8.260680198669434,9.814276695251465,11.022393226623535,0.28125,0.1015132733931144,0.3203125,0.3125,0.2265625,6.099201202392578,4.218263626098633,1.8809367418289185,True
DiagReachK2,187,0,10,sample_KL,1,6.0,3.37715220451355,0.5628587007522583,3.1934618949890137,6.347038269042969,8.0942964553833,9.522887229919434,0.109375,0.03715261879066627,0.3203125,0.3125,0.2265625,6.099201202392578,4.218263626098633,1.8809367418289185,True
DiagReachK2,187,0,10,sample_W2,0,6.0,4.485626697540283,0.7476044495900472,4.161964416503906,8.393678665161133,9.900314331054688,11.08474063873291,0.28125,0.10730838465193906,0.3203125,0.28125,0.21875,6.145544052124023,4.19246244430542,1.9530818462371826,True
DiagReachK2,187,0,10,sample_W2,1,6.0,3.3732798099517822,0.5622133016586304,3.2056450843811035,6.326572895050049,8.068453788757324,9.491050720214844,0.109375,0.03671691877146562,0.3203125,0.28125,0.21875,6.145544052124023,4.19246244430542,1.9530818462371826,True
DiagReachK2,187,0,10,sample_KL_mean,0,6.0,4.369820594787598,0.7283034324645996,4.045908451080322,8.267629623413086,9.815557479858398,11.024266242980957,0.28125,0.10160264683266482,0.3203125,0.296875,0.21875,6.070838928222656,4.17023229598999,1.900606393814087,True
DiagReachK2,187,0,10,sample_KL_mean,1,6.0,3.374117374420166,0.5623528957366943,3.1985175609588623,6.333740234375,8.093280792236328,9.52509880065918,0.109375,0.037177883088588715,0.3203125,0.296875,0.21875,6.070838928222656,4.17023229598999,1.900606393814087,True
DiagReachK2,187,0,10,sample_KL_std,0,6.0,4.814208030700684,0.8023680051167806,4.444671630859375,9.005355834960938,10.363336563110352,11.458951950073242,0.3125,0.12726403834919137,0.3671875,0.296875,0.1796875,6.305436134338379,4.001789093017578,2.303647041320801,True
DiagReachK2,187,0,10,sample_KL_std,1,6.0,3.4346837997436523,0.5724472999572754,3.255856990814209,6.2110209465026855,8.05610466003418,9.282917022705078,0.125,0.03578513550261657,0.3671875,0.296875,0.1796875,6.305436134338379,4.001789093017578,2.303647041320801,True
DiagReachK2,187,0,10,sample_W2_mean,0,6.0,4.4757537841796875,0.7459589640299479,4.172346591949463,8.422758102416992,9.896544456481934,11.083891868591309,0.28125,0.10718069287637869,0.3203125,0.3046875,0.2265625,6.116098403930664,4.144809722900391,1.9712878465652466,True
DiagReachK2,187,0,10,sample_W2_mean,1,6.0,3.370192527770996,0.5616987546284994,3.19398832321167,6.31339693069458,8.066264152526855,9.492057800292969,0.109375,0.036726994439959526,0.3203125,0.3046875,0.2265625,6.116098403930664,4.144809722900391,1.9712878465652466,True
DiagReachK2,187,0,10,sample_W2_std,0,6.0,4.818678379058838,0.803113063176473,4.450743675231934,9.006876945495605,10.360401153564453,11.460578918457031,0.3125,0.1274892513950666,0.3671875,0.296875,0.1796875,6.306680202484131,4.001327037811279,2.3053536415100098,True
DiagReachK2,187,0,10,sample_W2_std,1,6.0,3.4347615242004395,0.5724602540334066,3.2550411224365234,6.209075450897217,8.055472373962402,9.282989501953125,0.125,0.03579211855928103,0.3671875,0.296875,0.1796875,6.306680202484131,4.001327037811279,2.3053536415100098,True
DiagReachK2,187,0,10,det_old,0,6.0,5.442444801330566,0.9070741335550944,5.446950912475586,5.753042221069336,5.809212684631348,5.990597724914551,0.015625,6.546763082345211e-05,0.015625,1.0,0.984375,8.548447608947754,8.548120498657227,0.0003273412585258484,True
DiagReachK2,187,0,10,det_old,1,6.0,4.2019453048706055,0.7003242174784342,4.2050628662109375,4.381529808044434,4.4513421058654785,4.5361552238464355,0.0,0.0,0.015625,1.0,0.984375,8.548447608947754,8.548120498657227,0.0003273412585258484,True
DiagReachK2,187,0,10,det_KL,0,6.0,4.623831748962402,0.770638624827067,4.622560501098633,4.886446952819824,4.969158172607422,5.081339359283447,0.0,0.0,0.0,1.0,1.0,8.479693412780762,8.479693412780762,0.0,False
DiagReachK2,187,0,10,det_KL,1,6.0,4.069510459899902,0.6782517433166504,4.07619571685791,4.243791580200195,4.328865051269531,4.407200813293457,0.0,0.0,0.0,1.0,1.0,8.479693412780762,8.479693412780762,0.0,False
DiagReachK2,187,0,10,det_W2,0,6.0,4.887850284576416,0.8146417140960693,4.884160041809082,5.1486382484436035,5.233049392700195,5.3414764404296875,0.0,0.0,0.0,1.0,1.0,8.480897903442383,8.480897903442383,0.0,False
DiagReachK2,187,0,10,det_W2,1,6.0,4.060378074645996,0.676729679107666,4.065605163574219,4.234175682067871,4.317223072052002,4.395529747009277,0.0,0.0,0.0,1.0,1.0,8.480897903442383,8.480897903442383,0.0,False
DiagReachK2,187,6,11,sample_old,0,6.0,5.284107685089111,0.8806846141815186,5.293251037597656,8.810976028442383,10.26960563659668,11.652484893798828,0.40625,0.14263734966516498,0.546875,0.3828125,0.1640625,7.007290840148926,4.2860426902771,2.721247673034668,True
DiagReachK2,187,6,11,sample_old,1,6.0,4.416689872741699,0.7361149787902832,4.049676895141602,7.43818473815918,7.902795791625977,9.066474914550781,0.2578125,0.06005133191744486,0.546875,0.3828125,0.1640625,7.007290840148926,4.2860426902771,2.721247673034668,True
DiagReachK2,187,6,11,sample_KL,0,6.0,4.858851432800293,0.8098085721333822,4.737817287445068,8.47521686553955,9.343077659606934,10.62365436553955,0.34375,0.10148070318003496,0.4765625,0.390625,0.2265625,6.846248149871826,4.993475914001465,1.8527722358703613,True
DiagReachK2,187,6,11,sample_KL,1,6.0,4.229272842407227,0.7048788070678711,3.926553726196289,7.1220622062683105,7.740885257720947,8.787430763244629,0.25,0.04755218761662642,0.4765625,0.390625,0.2265625,6.846248149871826,4.993475914001465,1.8527722358703613,True
DiagReachK2,187,6,11,sample_W2,0,6.0,4.959606170654297,0.8266010284423828,4.853311538696289,8.606515884399414,9.462976455688477,10.714548110961914,0.34375,0.10670047563811141,0.484375,0.3828125,0.2109375,6.935661315917969,4.916943073272705,2.0187177658081055,True
DiagReachK2,187,6,11,sample_W2,1,6.0,4.359372138977051,0.7265620231628418,4.043448448181152,7.269507884979248,7.812853813171387,8.90734577178955,0.2578125,0.053377234687407814,0.484375,0.3828125,0.2109375,6.935661315917969,4.916943073272705,2.0187177658081055,True
DiagReachK2,187,6,11,sample_KL_mean,0,6.0,4.861317157745361,0.8102195262908936,4.764740467071533,8.359338760375977,9.26880931854248,10.556939125061035,0.3359375,0.0993180088698864,0.46875,0.390625,0.2265625,6.863547325134277,5.058804988861084,1.8047422170639038,True
DiagReachK2,187,6,11,sample_KL_mean,1,6.0,4.22335958480835,0.703893264134725,3.9150707721710205,7.146380424499512,7.710710525512695,8.78770923614502,0.2421875,0.047796823084354394,0.46875,0.390625,0.2265625,6.863547325134277,5.058804988861084,1.8047422170639038,True
DiagReachK2,187,6,11,sample_KL_std,0,6.0,5.266678810119629,0.8777798016866049,5.262361526489258,8.887741088867188,10.294586181640625,11.69256591796875,0.40625,0.143661850442489,0.546875,0.3984375,0.1640625,6.984519004821777,4.230359077453613,2.754160165786743,True
DiagReachK2,187,6,11,sample_KL_std,1,6.0,4.419753551483154,0.736625591913859,4.051074981689453,7.428685188293457,7.929587364196777,9.065780639648438,0.2578125,0.05958387752374013,0.546875,0.3984375,0.1640625,6.984519004821777,4.230359077453613,2.754160165786743,True
DiagReachK2,187,6,11,sample_W2_mean,0,6.0,4.962629795074463,0.8271049658457438,4.888258934020996,8.496129035949707,9.380654335021973,10.644125938415527,0.34375,0.10437696302930514,0.484375,0.390625,0.2109375,6.951242923736572,4.981404781341553,1.9698383808135986,True
DiagReachK2,187,6,11,sample_W2_mean,1,6.0,4.3476104736328125,0.7246017456054688,4.006582736968994,7.261362552642822,7.794911861419678,8.921302795410156,0.2578125,0.05368119664490223,0.484375,0.390625,0.2109375,6.951242923736572,4.981404781341553,1.9698383808135986,True
DiagReachK2,187,6,11,sample_W2_std,0,6.0,5.270432472229004,0.8784054120381674,5.268424987792969,8.88855266571045,10.303069114685059,11.698280334472656,0.40625,0.14402894799908,0.546875,0.3984375,0.1640625,6.989381790161133,4.230572700500488,2.7588090896606445,True
DiagReachK2,187,6,11,sample_W2_std,1,6.0,4.4256768226623535,0.737612803777059,4.06173038482666,7.433477401733398,7.9315714836120605,9.051084518432617,0.2578125,0.0596040648718675,0.546875,0.3984375,0.1640625,6.989381790161133,4.230572700500488,2.7588090896606445,True
DiagReachK2,187,6,11,det_old,0,6.0,5.4783101081848145,0.9130516846974691,5.47200870513916,5.745145320892334,5.816803455352783,5.935757160186768,0.0078125,0.00013079121708869934,0.0078125,1.0,0.9921875,8.997833251953125,8.99717903137207,0.0006539560854434967,True
DiagReachK2,187,6,11,det_old,1,6.0,5.357092380523682,0.8928487300872803,5.354445457458496,5.521886348724365,5.569337844848633,5.659176826477051,0.0,0.0,0.0078125,1.0,0.9921875,8.997833251953125,8.99717903137207,0.0006539560854434967,True
DiagReachK2,187,6,11,det_KL,0,6.0,4.714600563049316,0.7857667605082194,4.7045087814331055,4.913325786590576,4.992588996887207,5.046595096588135,0.0,0.0,0.0,1.0,1.0,8.770868301391602,8.770868301391602,0.0,False
DiagReachK2,187,6,11,det_KL,1,6.0,4.9322590827941895,0.8220431804656982,4.943472862243652,5.074724197387695,5.1156005859375,5.184449672698975,0.0,0.0,0.0,1.0,1.0,8.770868301391602,8.770868301391602,0.0,False
DiagReachK2,187,6,11,det_W2,0,6.0,4.91799259185791,0.8196654319763184,4.90815544128418,5.115382194519043,5.191915035247803,5.2487030029296875,0.0,0.0,0.0,1.0,1.0,8.863909721374512,8.863909721374512,0.0,False
DiagReachK2,187,6,11,det_W2,1,6.0,5.189171314239502,0.8648618857065836,5.198605537414551,5.330624580383301,5.377678394317627,5.444754123687744,0.0,0.0,0.0,1.0,1.0,8.863909721374512,8.863909721374512,0.0,False
DiagReachK2,187,12,12,sample_old,0,6.0,4.952830791473389,0.8254717985788981,4.291680812835693,9.360098838806152,10.353477478027344,12.442512512207031,0.3359375,0.1443865553786357,0.515625,0.328125,0.1953125,6.896021842956543,3.476746082305908,3.419276237487793,True
DiagReachK2,187,12,12,sample_old,1,6.0,4.575636863708496,0.762606143951416,4.404144287109375,7.834731101989746,8.326573371887207,8.735601425170898,0.3046875,0.07072582530478637,0.515625,0.328125,0.1953125,6.896021842956543,3.476746082305908,3.419276237487793,True
DiagReachK2,187,12,12,sample_KL,0,6.0,4.25974178314209,0.709956963857015,3.595311403274536,8.243026733398438,9.000920295715332,11.52370834350586,0.265625,0.09115928846100965,0.4609375,0.3046875,0.1953125,6.678977012634277,4.362490653991699,2.3164865970611572,True
DiagReachK2,187,12,12,sample_KL,1,6.0,4.416545867919922,0.7360909779866537,4.253697395324707,7.524575710296631,7.821468830108643,8.554951667785645,0.2734375,0.05702230210105578,0.4609375,0.3046875,0.1953125,6.678977012634277,4.362490653991699,2.3164865970611572,True
DiagReachK2,187,12,12,sample_W2,0,6.0,4.322503089904785,0.7204171816507975,3.670999050140381,8.313063621520996,9.054130554199219,11.574790000915527,0.265625,0.09423698857426643,0.46875,0.296875,0.1796875,6.74109411239624,4.290237903594971,2.4508562088012695,True
DiagReachK2,187,12,12,sample_W2,1,6.0,4.520852088928223,0.7534753481547037,4.375700950622559,7.6879119873046875,7.94389533996582,8.656886100769043,0.28125,0.06262030204137166,0.46875,0.296875,0.1796875,6.74109411239624,4.290237903594971,2.4508562088012695,True
DiagReachK2,187,12,12,sample_KL_mean,0,6.0,4.2653656005859375,0.7108942667643229,3.601902723312378,8.273385047912598,9.045022964477539,11.489059448242188,0.265625,0.091626583908995,0.4609375,0.3203125,0.203125,6.674529075622559,4.361495494842529,2.3130338191986084,True
DiagReachK2,187,12,12,sample_KL_mean,1,6.0,4.4159393310546875,0.7359898885091146,4.262695789337158,7.4832024574279785,7.834798812866211,8.544185638427734,0.2734375,0.05657146933178107,0.4609375,0.3203125,0.203125,6.674529075622559,4.361495494842529,2.3130338191986084,True
DiagReachK2,187,12,12,sample_KL_std,0,6.0,4.946938514709473,0.8244897524515787,4.295839786529541,9.392974853515625,10.340363502502441,12.449323654174805,0.3359375,0.14328685651222864,0.515625,0.3125,0.1796875,6.899080276489258,3.49408221244812,3.4049978256225586,True
DiagReachK2,187,12,12,sample_KL_std,1,6.0,4.5733747482299805,0.7622291247049967,4.390216827392578,7.862498760223389,8.304097175598145,8.775660514831543,0.3046875,0.07100255352755386,0.515625,0.3125,0.1796875,6.899080276489258,3.49408221244812,3.4049978256225586,True
DiagReachK2,187,12,12,sample_W2_mean,0,6.0,4.3319244384765625,0.7219874064127604,3.6808300018310547,8.365649223327637,9.133829116821289,11.595078468322754,0.2734375,0.09555160440504551,0.46875,0.3125,0.1953125,6.734540939331055,4.270038604736328,2.4645028114318848,True
DiagReachK2,187,12,12,sample_W2_mean,1,6.0,4.524879455566406,0.7541465759277344,4.398963928222656,7.646320343017578,7.958648204803467,8.634199142456055,0.28125,0.06214193316797415,0.46875,0.3125,0.1953125,6.734540939331055,4.270038604736328,2.4645028114318848,True
DiagReachK2,187,12,12,sample_W2_std,0,6.0,4.950029373168945,0.8250048955281576,4.300178050994873,9.379640579223633,10.319268226623535,12.427594184875488,0.3359375,0.14290011674165726,0.515625,0.3203125,0.1875,6.903280258178711,3.5086007118225098,3.394679307937622,True
DiagReachK2,187,12,12,sample_W2_std,1,6.0,4.569204330444336,0.761534055074056,4.382302284240723,7.853410720825195,8.303641319274902,8.773978233337402,0.3046875,0.07101459987461567,0.515625,0.3203125,0.1875,6.903280258178711,3.5086007118225098,3.394679307937622,True
DiagReachK2,187,12,12,det_old,0,6.0,5.477823257446289,0.9129705429077148,5.484299182891846,5.758928298950195,5.811776161193848,5.954885482788086,0.0078125,1.8512830138206482e-05,0.0078125,1.0,0.9921875,8.991554260253906,8.991460800170898,9.256415069103241e-05,True
DiagReachK2,187,12,12,det_old,1,6.0,5.3465752601623535,0.8910958766937256,5.351359844207764,5.498453140258789,5.565362453460693,5.652026176452637,0.0,0.0,0.0078125,1.0,0.9921875,8.991554260253906,8.991460800170898,9.256415069103241e-05,True
DiagReachK2,187,12,12,det_KL,0,6.0,3.950197696685791,0.6583662827809652,3.9403369426727295,4.169132232666016,4.233231544494629,4.333374500274658,0.0,0.0,0.0,1.0,1.0,8.587499618530273,8.587499618530273,0.0,False
DiagReachK2,187,12,12,det_KL,1,6.0,4.965152740478516,0.8275254567464193,4.9644317626953125,5.121791362762451,5.166528701782227,5.236100196838379,0.0,0.0,0.0,1.0,1.0,8.587499618530273,8.587499618530273,0.0,False
DiagReachK2,187,12,12,det_W2,0,6.0,4.090105056762695,0.6816841761271158,4.086318016052246,4.316082954406738,4.376017093658447,4.4783430099487305,0.0,0.0,0.0,1.0,1.0,8.739835739135742,8.739835739135742,0.0,False
DiagReachK2,187,12,12,det_W2,1,6.0,5.176747798919678,0.8627912998199463,5.1731343269348145,5.335582733154297,5.3801422119140625,5.450401306152344,0.0,0.0,0.0,1.0,1.0,8.739835739135742,8.739835739135742,0.0,False
DiagReachK2,187,18,13,sample_old,0,6.0,4.006824493408203,0.6678040822347006,4.0003228187561035,7.022123336791992,7.861764907836914,8.868889808654785,0.2265625,0.04641116224229336,0.328125,0.3203125,0.2265625,6.689327239990234,5.563885688781738,1.125441312789917,True
DiagReachK2,187,18,13,sample_old,1,6.0,4.252930641174316,0.7088217735290527,4.425044536590576,6.619603633880615,7.816812515258789,8.67166519165039,0.15625,0.03316001718242963,0.328125,0.3203125,0.2265625,6.689327239990234,5.563885688781738,1.125441312789917,True
DiagReachK2,187,18,13,sample_KL,0,6.0,3.971280574798584,0.661880095799764,3.953950881958008,6.670008182525635,7.536755084991455,8.678611755371094,0.2109375,0.03550972044467926,0.3125,0.3671875,0.28125,6.698524475097656,5.737577438354492,0.9609469771385193,True
DiagReachK2,187,18,13,sample_KL,1,6.0,4.230030059814453,0.7050050099690756,4.386683464050293,6.579475402832031,7.796624183654785,8.612979888916016,0.1484375,0.03341158293187618,0.3125,0.3671875,0.28125,6.698524475097656,5.737577438354492,0.9609469771385193,True
DiagReachK2,187,18,13,sample_W2,0,6.0,4.011386871337891,0.6685644785563151,3.992584705352783,6.7139153480529785,7.568805694580078,8.686062812805176,0.2109375,0.03659551031887531,0.328125,0.3671875,0.28125,6.724954605102539,5.750088214874268,0.9748666882514954,True
DiagReachK2,187,18,13,sample_W2,1,6.0,4.244302749633789,0.7073837916056315,4.397637844085693,6.585916996002197,7.80071496963501,8.615927696228027,0.1640625,0.03357426573832829,0.328125,0.3671875,0.28125,6.724954605102539,5.750088214874268,0.9748666882514954,True
DiagReachK2,187,18,13,sample_KL_mean,0,6.0,3.9798545837402344,0.6633090972900391,4.022046089172363,6.722524166107178,7.605926990509033,8.708640098571777,0.2109375,0.036723172292113304,0.3125,0.359375,0.2734375,6.711141586303711,5.744304656982422,0.9668368101119995,True
DiagReachK2,187,18,13,sample_KL_mean,1,6.0,4.247804164886475,0.7079673608144125,4.386981010437012,6.580465316772461,7.778014659881592,8.618005752563477,0.1484375,0.03261948935687542,0.3125,0.359375,0.2734375,6.711141586303711,5.744304656982422,0.9668368101119995,True
DiagReachK2,187,18,13,sample_KL_std,0,6.0,3.999342203140259,0.6665570338567098,3.953591823577881,6.998998641967773,7.798425674438477,8.82569408416748,0.2265625,0.045263923704624176,0.34375,0.328125,0.2421875,6.674994468688965,5.555501937866211,1.1194918155670166,True
DiagReachK2,187,18,13,sample_KL_std,1,6.0,4.229921340942383,0.7049868901570638,4.419181823730469,6.634153842926025,7.839725017547607,8.637877464294434,0.1640625,0.03400714385012786,0.34375,0.328125,0.2421875,6.674994468688965,5.555501937866211,1.1194918155670166,True
DiagReachK2,187,18,13,sample_W2_mean,0,6.0,4.018095970153809,0.6696826616923014,4.056276321411133,6.7673115730285645,7.643694877624512,8.71456527709961,0.2109375,0.03775136607388655,0.3203125,0.3671875,0.28125,6.735323905944824,5.754638671875,0.9806852340698242,True
DiagReachK2,187,18,13,sample_W2_mean,1,6.0,4.260159969329834,0.7100266615549723,4.396345615386963,6.58803653717041,7.782082557678223,8.617852210998535,0.15625,0.032776727030674614,0.3203125,0.3671875,0.28125,6.735323905944824,5.754638671875,0.9806852340698242,True
DiagReachK2,187,18,13,sample_W2_std,0,6.0,3.9992127418518066,0.6665354569753011,3.9519271850585938,6.9978179931640625,7.801201820373535,8.827099800109863,0.2265625,0.04525748081505298,0.34375,0.328125,0.2421875,6.677092552185059,5.558422565460205,1.118670105934143,True
DiagReachK2,187,18,13,sample_W2_std,1,6.0,4.2317962646484375,0.7052993774414062,4.42008113861084,6.629756450653076,7.838906288146973,8.629890441894531,0.1640625,0.03397598986824353,0.34375,0.328125,0.2421875,6.677092552185059,5.558422565460205,1.118670105934143,True
DiagReachK2,187,18,13,det_old,0,6.0,3.9249179363250732,0.6541529893875122,3.9330968856811523,4.108165740966797,4.152334213256836,4.2689738273620605,0.0,0.0,0.0,1.0,1.0,8.393189430236816,8.393189430236816,0.0,False
DiagReachK2,187,18,13,det_old,1,6.0,4.769638538360596,0.7949397563934326,4.759836196899414,4.873823165893555,4.92492151260376,4.982172012329102,0.0,0.0,0.0,1.0,1.0,8.393189430236816,8.393189430236816,0.0,False
DiagReachK2,187,18,13,det_KL,0,6.0,4.166073799133301,0.6943456331888834,4.171953201293945,4.318449974060059,4.344235897064209,4.446233749389648,0.0,0.0,0.0,1.0,1.0,8.525588989257812,8.525588989257812,0.0,False
DiagReachK2,187,18,13,det_KL,1,6.0,4.819586753845215,0.8032644589742025,4.812381744384766,4.9260029792785645,4.978239059448242,5.024203300476074,0.0,0.0,0.0,1.0,1.0,8.525588989257812,8.525588989257812,0.0,False
DiagReachK2,187,18,13,det_W2,0,6.0,4.241924285888672,0.7069873809814453,4.248531818389893,4.392996311187744,4.419284820556641,4.519702911376953,0.0,0.0,0.0,1.0,1.0,8.553239822387695,8.553239822387695,0.0,False
DiagReachK2,187,18,13,det_W2,1,6.0,4.839560508728027,0.8065934181213379,4.831916332244873,4.945521831512451,4.997869968414307,5.043094158172607,0.0,0.0,0.0,1.0,1.0,8.553239822387695,8.553239822387695,0.0,False
DiagReachK2,187,24,14,sample_old,0,6.0,4.854753494262695,0.8091255823771158,4.6260986328125,7.69917106628418,9.364633560180664,10.633795738220215,0.2734375,0.08205528060595195,0.4140625,0.4609375,0.265625,7.307620048522949,5.306812763214111,2.000807046890259,True
DiagReachK2,187,24,14,sample_old,1,6.0,4.758753299713135,0.7931255499521891,4.967930793762207,7.505561828613281,8.321113586425781,9.456933975219727,0.265625,0.05941572909553845,0.4140625,0.4609375,0.265625,7.307620048522949,5.306812763214111,2.000807046890259,True
DiagReachK2,187,24,14,sample_KL,0,6.0,4.364139556884766,0.7273565928141276,4.063535213470459,7.042376518249512,8.632854461669922,9.878804206848145,0.234375,0.05386864890654881,0.3828125,0.421875,0.234375,7.039727210998535,5.655925750732422,1.3838019371032715,True
DiagReachK2,187,24,14,sample_KL,1,6.0,4.45100212097168,0.7418336868286133,4.443185806274414,7.180495262145996,8.047895431518555,9.293787002563477,0.2421875,0.046789923682808876,0.3828125,0.421875,0.234375,7.039727210998535,5.655925750732422,1.3838019371032715,True
DiagReachK2,187,24,14,sample_W2,0,6.0,4.448763847351074,0.7414606412251791,4.166314601898193,7.1485981941223145,8.760644912719727,9.980729103088379,0.2421875,0.058982752884427704,0.390625,0.4296875,0.2265625,7.083273887634277,5.607717514038086,1.4755568504333496,True
DiagReachK2,187,24,14,sample_W2,1,6.0,4.506135940551758,0.7510226567586263,4.525187015533447,7.212673187255859,8.048849105834961,9.328493118286133,0.25,0.04860907296339671,0.390625,0.4296875,0.2265625,7.083273887634277,5.607717514038086,1.4755568504333496,True
DiagReachK2,187,24,14,sample_KL_mean,0,6.0,4.3520612716674805,0.7253435452779134,4.088113784790039,6.921028137207031,8.550620079040527,9.784880638122559,0.234375,0.05143652483820915,0.3828125,0.4296875,0.2421875,7.03812313079834,5.658396244049072,1.379726767539978,True
DiagReachK2,187,24,14,sample_KL_mean,1,6.0,4.446645736694336,0.7411076227823893,4.474825859069824,7.223995208740234,8.09483528137207,9.281874656677246,0.25,0.04804304614663124,0.3828125,0.4296875,0.2421875,7.03812313079834,5.658396244049072,1.379726767539978,True
DiagReachK2,187,24,14,sample_KL_std,0,6.0,4.8578386306762695,0.8096397717793783,4.59863805770874,7.7436676025390625,9.434714317321777,10.745665550231934,0.2734375,0.0838833333303531,0.4140625,0.453125,0.2578125,7.307807922363281,5.298088073730469,2.0097203254699707,True
DiagReachK2,187,24,14,sample_KL_std,1,6.0,4.774125099182129,0.7956875165303549,4.95143461227417,7.4453325271606445,8.2774658203125,9.424501419067383,0.2734375,0.058705323065320655,0.4140625,0.453125,0.2578125,7.307807922363281,5.298088073730469,2.0097203254699707,True
DiagReachK2,187,24,14,sample_W2_mean,0,6.0,4.443720817565918,0.7406201362609863,4.186911582946777,7.03187370300293,8.669837951660156,9.893823623657227,0.2421875,0.05647114912668864,0.390625,0.4375,0.234375,7.094122886657715,5.608025550842285,1.4860968589782715,True
DiagReachK2,187,24,14,sample_W2_mean,1,6.0,4.514291763305664,0.752381960550944,4.532167434692383,7.279159069061279,8.124983787536621,9.335814476013184,0.25,0.05088782124221325,0.390625,0.4375,0.234375,7.094122886657715,5.608025550842285,1.4860968589782715,True
