env,seed,metric,combo,inner_reward,outer_reward,job,cycle,steps,phase,episodes,raw_reward,shaped_reward,penalty,joint,any_event,cost_mean,event,excess
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,8,4320,selection,12,9.08882771512314,8.889983391567512,0.19884432355562845,0.6666666666666666,0.3333333333333333,"[5.790786266326904, 4.9860948125521345]","[0.3333333333333333, 0.0]","[0.029687152968512653, 0.0]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,8,4320,acceptance,8,9.35121294169221,9.35121294169221,0.0,1.0,0.0,"[5.786824703216553, 5.630091547966003]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,9,4800,exploration,20,7.943235469945066,6.20799229849159,1.735243171453476,0.05,0.85,"[5.667994201183319, 5.262407523393631]","[0.45, 0.4]","[0.06038707097371419, 0.07518748044967652]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,9,4800,selection,12,9.006189532449936,8.802461179466142,0.20372835298379263,0.5833333333333334,0.4166666666666667,"[5.775909582773845, 5.058541337649028]","[0.4166666666666667, 0.0]","[0.030905531512366396, 0.0]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,9,4800,acceptance,8,8.829701223813753,8.829701223813753,0.0,1.0,0.0,"[5.284607350826263, 4.716274946928024]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,10,5280,exploration,20,7.6652571827685465,4.942870181850158,2.7223870009183884,0.2,0.65,"[5.6059690654277805, 4.622321426868439]","[0.45, 0.3]","[0.09803857803344726, 0.06992012659708659]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,10,5280,selection,12,9.093665990935309,8.607544912603043,0.4861210783322652,0.6666666666666666,0.3333333333333333,"[5.258262117703755, 5.609720508257548]","[0.0, 0.3333333333333333]","[0.0, 0.040818823708428285]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,10,5280,acceptance,8,9.324974929602469,9.324974929602469,0.0,1.0,0.0,"[5.788495779037476, 5.558069229125977]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,11,5760,exploration,20,7.253361952005069,5.542137440739316,1.7112245112657547,0.3,0.45,"[5.1072348892688755, 4.149816161394119]","[0.3, 0.2]","[0.09766862789789835, 0.03426058689753214]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,11,5760,selection,12,9.24123150678012,9.216266647691858,0.02496485908826192,0.8333333333333334,0.16666666666666666,"[5.466029167175293, 5.6377854347229]","[0.16666666666666666, 0.0]","[0.0049929751290215445, 0.0]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,11,5760,acceptance,8,9.300699973123846,9.300699973123846,0.0,1.0,0.0,"[5.759680986404419, 5.481090784072876]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,12,6240,exploration,20,7.0768462044931955,6.497318811509759,0.5795273929834366,0.3,0.55,"[4.671038639545441, 3.9820395037531853]","[0.35, 0.25]","[0.03566497564315796, 0.027540290355682374]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,12,6240,selection,12,9.556959947390714,8.659842839284101,0.8971171081066132,0.25,0.75,"[6.515898108482361, 5.930723865826924]","[0.75, 0.5833333333333334]","[0.09387148751152885, 0.013986872302161316]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,12,6240,acceptance,8,9.321160732221323,9.301628290128427,0.019532442092895508,0.5,0.5,"[5.907289743423462, 5.599721193313599]","[0.5, 0.0]","[0.003906508286794064, 0.0]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,13,6720,exploration,20,7.715363638440321,5.634968491235922,2.080395147204399,0.1,0.65,"[5.228935241699219, 5.40687580704689]","[0.3, 0.5]","[0.08012445370356241, 0.05836809873580932]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,13,6720,selection,12,9.232594050042584,9.086144345077628,0.14644970496495566,0.6666666666666666,0.3333333333333333,"[5.757553815841675, 5.321872552235921]","[0.3333333333333333, 0.0]","[0.023503197564019102, 0.0]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,13,6720,acceptance,8,9.309456075445633,9.309456075445633,0.0,1.0,0.0,"[5.7822569608688354, 5.496910333633423]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,14,7200,exploration,20,7.285498554002842,6.0435150807019085,1.2419834733009338,0.15,0.55,"[5.6737482905387875, 3.846934449672699]","[0.5, 0.05]","[0.10644607146581012, 0.0008364041646321651]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,14,7200,selection,12,9.103995141000025,9.026947643965952,0.07704749703407288,0.6666666666666666,0.3333333333333333,"[5.438043117523193, 5.480436563491821]","[0.3333333333333333, 0.0]","[0.015409496095445415, 0.0]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,14,7200,acceptance,8,9.273048516715063,9.273048516715063,0.0,1.0,0.0,"[5.8598473072052, 5.486906290054321]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,15,7680,exploration,20,7.93938849806087,4.928158848874736,3.0112296491861343,0.25,0.6,"[5.676227998733521, 5.650316083431244]","[0.45, 0.3]","[0.11858735084533692, 0.0873207688331604]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,15,7680,selection,12,8.83061557169943,8.828482669156681,0.0021329025427500405,0.9166666666666666,0.08333333333333333,"[4.993106285730998, 5.106425921122233]","[0.08333333333333333, 0.0]","[0.0004265838199191685, 0.0]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,15,7680,acceptance,8,9.15380252498926,9.15380252498926,0.0,1.0,0.0,"[5.502882719039917, 5.472824335098267]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,16,8160,exploration,20,7.737911960888269,6.619440725851419,1.11847123503685,0.35,0.4,"[5.45628000497818, 4.65866985321045]","[0.3, 0.1]","[0.08004685242970785, 0.011825390656789147]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,16,8160,selection,12,9.328925991918732,9.16933018452534,0.15959580739339194,0.6666666666666666,0.3333333333333333,"[5.652636448542277, 5.731495022773743]","[0.3333333333333333, 0.3333333333333333]","[0.01632170544730292, 0.011898855368296305]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,16,8160,acceptance,8,9.329764805623562,9.32594727713731,0.003817528486251831,0.75,0.25,"[5.722764253616333, 5.600719451904297]","[0.25, 0.0]","[0.0007634957631428851, 0.0]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,17,8640,exploration,20,7.445146221746045,6.286152023900586,1.158994197845459,0.25,0.4,"[4.639193773269653, 4.570589429140091]","[0.25, 0.2]","[0.039010580380757644, 0.046774752934773754]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,17,8640,selection,12,9.200830937290448,9.085891724491375,0.11493921279907227,0.6666666666666666,0.3333333333333333,"[5.845063050587972, 5.324322938919067]","[0.3333333333333333, 0.0]","[0.021717078155941445, 0.0]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,17,8640,acceptance,8,9.336515792951104,9.336515792951104,0.0,1.0,0.0,"[5.877324461936951, 5.544766664505005]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,18,9120,exploration,20,7.31539259542711,5.621632230179383,1.6937603652477264,0.25,0.45,"[4.368171381950378, 4.920724973082542]","[0.15, 0.3]","[0.040567243099212655, 0.06915588776270548]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,18,9120,selection,12,9.280189852282637,9.242118552689984,0.03807129959265391,0.6666666666666666,0.3333333333333333,"[5.88785986105601, 5.573078910509746]","[0.3333333333333333, 0.16666666666666666]","[0.00551233026716443, 0.002049856715732138]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,18,9120,acceptance,8,9.341876837718882,9.341876837718882,0.0,1.0,0.0,"[5.881340265274048, 5.561450481414795]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,19,9600,exploration,20,7.830265543460847,4.6059327936172485,3.2243327498435974,0.25,0.5,"[5.531826472282409, 5.27112489938736]","[0.35, 0.3]","[0.12612037658691405, 0.06914151509602864]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,19,9600,selection,12,9.186077907829409,9.086362068999732,0.09971583882967631,0.6666666666666666,0.3333333333333333,"[5.64220404624939, 5.362500627835591]","[0.3333333333333333, 0.0]","[0.019870963361528177, 0.0]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,19,9600,acceptance,8,9.314834294604951,9.314834294604951,0.0,1.0,0.0,"[5.686069965362549, 5.596763491630554]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,20,10080,exploration,20,7.425636320998892,6.0691565868165345,1.3564797341823578,0.3,0.4,"[4.6804193437099455, 4.576984852552414]","[0.25, 0.15]","[0.023686492443084718, 0.06378623644510904]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,20,10080,selection,12,9.090452283446819,8.789670879468153,0.30078140397866565,0.5833333333333334,0.4166666666666667,"[6.160857558250427, 5.033623298009236]","[0.4166666666666667, 0.0]","[0.040833983156416155, 0.0]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,20,10080,acceptance,8,8.879695236298721,8.879695236298721,0.0,1.0,0.0,"[5.667487978935242, 4.595615774393082]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,21,10560,exploration,20,7.642585138747236,5.419105435678502,2.223479703068733,0.1,0.6,"[5.232804781198501, 5.101578724384308]","[0.35, 0.35]","[0.07007413705190023, 0.07535489002863566]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,21,10560,selection,12,8.997164305660894,8.775219158941278,0.22194514671961466,0.6666666666666666,0.3333333333333333,"[5.509305755297343, 5.16005402803421]","[0.3333333333333333, 0.3333333333333333]","[0.025845163398318827, 0.009212374687194843]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,21,10560,acceptance,8,9.317587782841292,9.317587782841292,0.0,1.0,0.0,"[5.7923277616500854, 5.577666878700256]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,22,11040,exploration,20,7.802981633825693,5.1039218792156325,2.6990597546100616,0.2,0.55,"[5.608576679229737, 4.8196519136428835]","[0.45, 0.2]","[0.11870798667271934, 0.04532830317815145]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,22,11040,selection,12,9.01756859738004,8.807628049635605,0.20994054774443308,0.5833333333333334,0.4166666666666667,"[5.278349717458089, 5.430379629135132]","[0.25, 0.3333333333333333]","[0.005060878064897319, 0.02297396792305841]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,22,11040,acceptance,8,8.726047128129814,8.726047128129814,0.0,1.0,0.0,"[4.826066732406616, 5.096851944923401]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,23,11520,exploration,20,7.788397553536923,6.299782785747083,1.4886147677898407,0.3,0.5,"[5.460052114725113, 4.598835563659668]","[0.35, 0.2]","[0.07895912329355877, 0.03050828377405802]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,23,11520,selection,12,9.164352835790487,8.99272697327154,0.17162586251894632,0.6666666666666666,0.3333333333333333,"[5.593166947364807, 5.329408685366313]","[0.0, 0.3333333333333333]","[0.0, 0.02046246661080255]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,23,11520,acceptance,8,9.343646723404525,9.343646723404525,0.0,1.0,0.0,"[5.811891794204712, 5.657406568527222]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,24,12000,exploration,20,7.421159378617612,5.824585623472539,1.596573755145073,0.25,0.5,"[5.123624527454377, 4.356768065690995]","[0.35, 0.25]","[0.09600252310434977, 0.025159025192260744]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,24,12000,selection,12,9.396273093380538,9.123242494422204,0.2730305989583333,0.3333333333333333,0.6666666666666666,"[5.691109776496887, 5.941244006156921]","[0.3333333333333333, 0.3333333333333333]","[0.01445266273286607, 0.02218925952911377]"
DiagReachK2,180,KL,RS,raw,shaped,development_DiagReachK2_s180_KL_RS,24,12000,acceptance,8,9.278192450024653,9.278192450024653,0.0,1.0,0.0,"[5.665889859199524, 5.5163047313690186]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,0,480,exploration,20,3.2241866626008417,3.0743336416943934,0.14985302090644836,0.1,0.05,"[1.5594119757413865, 1.6262317836284637]","[0.05, 0.05]","[0.0009512583414713505, 0.015306381384531654]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,0,480,selection,12,3.712231025076471,3.712231025076471,0.0,0.0,0.0,"[0.35190225144227344, 0.9518792008360227]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,0,480,acceptance,8,4.2181462437147275,4.2181462437147275,0.0,0.0,0.0,"[0.6755631566047668, 1.260714951902628]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,1,960,exploration,20,4.680874697079998,4.047889611831051,0.6329850852489471,0.15,0.1,"[2.2841935262084005, 2.948697417974472]","[0.05, 0.1]","[0.003461587429046631, 0.044056046009063723]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,1,960,selection,12,6.657159191926865,6.657159191926865,0.0,0.3333333333333333,0.0,"[2.58206969499588, 2.425686796506246]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,1,960,acceptance,8,6.842277829254454,6.842277829254454,0.0,0.5,0.0,"[2.9393168687820435, 2.5165653973817825]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,2,1440,exploration,20,6.959208891924353,5.112235353525611,1.8469735383987427,0.1,0.45,"[4.297142696380615, 4.123238010704517]","[0.3, 0.2]","[0.053297034899393726, 0.07144033511479696]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,2,1440,selection,12,7.733007110757414,7.7191146588353154,0.013892451922098795,0.6666666666666666,0.25,"[4.864257534344991, 2.5583153565724692]","[0.25, 0.0]","[0.0027784903844197593, 0.0]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,2,1440,acceptance,8,7.9355965253227625,7.9355965253227625,0.0,1.0,0.0,"[4.3625946044921875, 3.1898499727249146]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,3,1920,exploration,20,6.32167880287394,4.640158579256386,1.6815202236175537,0.2,0.25,"[4.228767913579941, 3.149506203830242]","[0.15, 0.15]","[0.04070361852645874, 0.04953749974568685]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,3,1920,selection,12,7.543514863479202,7.543514863479202,0.0,1.0,0.0,"[3.9881624380747476, 2.4745897352695465]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,3,1920,acceptance,8,7.96072762903641,7.96072762903641,0.0,1.0,0.0,"[4.521643280982971, 3.030844748020172]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,4,2400,exploration,20,6.7040656147780835,6.1100846765819,0.5939809381961823,0.3,0.15,"[4.229766416549682, 3.3824381813406945]","[0.1, 0.05]","[0.028542649745941163, 0.005905413627624511]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,4,2400,selection,12,8.544568891345019,8.544568891345019,0.0,1.0,0.0,"[4.745924512545268, 4.156057119369507]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,4,2400,acceptance,8,8.586582549166632,8.586582549166632,0.0,1.0,0.0,"[4.797895729541779, 4.2099809646606445]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,5,2880,exploration,20,6.886221916144715,5.269641996091233,1.616579920053482,0.1,0.45,"[4.1067797735333444, 4.59588435292244]","[0.2, 0.35]","[0.04494479497273762, 0.08832470973332723]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,5,2880,selection,12,8.886705059647404,8.886705059647404,0.0,1.0,0.0,"[4.930739641189575, 4.761382699012756]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,5,2880,acceptance,8,9.211465686955489,9.211465686955489,0.0,1.0,0.0,"[5.31980562210083, 5.275716304779053]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,6,3360,exploration,20,7.7040367673826395,5.185117537875194,2.5189192295074463,0.35,0.45,"[5.597563338279724, 5.006245052814483]","[0.35, 0.25]","[0.107689102490743, 0.07633206049601236]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,6,3360,selection,12,8.509099734177774,8.509099734177774,0.0,1.0,0.0,"[4.3135431210199995, 4.564297040303548]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,6,3360,acceptance,8,9.19351318187546,9.19351318187546,0.0,1.0,0.0,"[5.245325922966003, 5.2226808071136475]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,7,3840,exploration,20,6.8042362464824695,5.879448993341066,0.9247872531414032,0.15,0.55,"[3.940136781334877, 4.4721414059400555]","[0.2, 0.35]","[0.03372788826624552, 0.05952973365783691]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,7,3840,selection,12,9.198298641340807,9.132612584329522,0.06568605701128642,0.75,0.25,"[5.747784455617269, 5.236609578132629]","[0.25, 0.0]","[0.013137208090888123, 0.0]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,7,3840,acceptance,8,9.174262465047649,9.174262465047649,0.0,1.0,0.0,"[5.394473195075989, 5.287642061710358]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,8,4320,exploration,20,7.319541385108605,6.279602920347825,1.0399384647607803,0.3,0.4,"[4.708289706707001, 4.234912544488907]","[0.3, 0.25]","[0.058263917764027916, 0.03474780321121216]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,8,4320,selection,12,9.004505012397324,9.004505012397324,0.0,1.0,0.0,"[5.02121098836263, 5.192516326904297]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,8,4320,acceptance,8,9.219172730552962,9.219172730552962,0.0,1.0,0.0,"[5.709066271781921, 5.520692229270935]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,9,4800,exploration,20,7.91370138888946,6.527679923826364,1.386021465063095,0.1,0.75,"[5.575467538833618, 5.126607549190521]","[0.5, 0.35]","[0.05320282379786173, 0.07229012648264568]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,9,4800,selection,12,9.091220698441612,9.082212549135633,0.00900814930597941,0.9166666666666666,0.08333333333333333,"[5.719199975331624, 4.978878498077393]","[0.08333333333333333, 0.0]","[0.001801629861195882, 0.0]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,9,4800,acceptance,8,9.223024893854745,9.223024893854745,0.0,1.0,0.0,"[5.616738319396973, 5.36727511882782]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,10,5280,exploration,20,7.510713238307072,5.002663139291836,2.508050099015236,0.2,0.6,"[5.5270509898662565, 4.417553186416626]","[0.45, 0.25]","[0.10539606412251792, 0.06410577694574993]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,10,5280,selection,12,8.941918190548312,8.940303550391883,0.0016146401564280193,0.9166666666666666,0.08333333333333333,"[5.221354047457377, 4.946799437204997]","[0.08333333333333333, 0.0]","[0.0003229247199164435, 0.0]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,10,5280,acceptance,8,9.204385498329065,9.204385498329065,0.0,1.0,0.0,"[5.693593382835388, 5.4067723751068115]","[0.0, 0.0]","[0.0, 0.0]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,11,5760,exploration,20,7.008108825227245,5.302848727246747,1.7052600979804993,0.3,0.4,"[4.945609748363495, 3.937485784292221]","[0.25, 0.2]","[0.0988173206647237, 0.03549318313598633]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,11,5760,selection,12,9.046379478861732,9.024629644642118,0.021749834219614666,0.75,0.25,"[5.162940104802449, 5.521726886431376]","[0.0, 0.25]","[0.0, 0.004349966843922933]"
DiagReachK2,180,KL,SR,shaped,raw,development_DiagReachK2_s180_KL_SR,11,5760,acceptance,8,9.17703029983677,9.17703029983677,0.0,1.0,0.0,"[5.651390790939331, 5.34714150428772]","[0.0, 0.0]","[0.0, 0.0]"
