job,env,seed,metric,estimator,cycle,actual_steps,phase,episodes,raw_reward,shaped_reward,penalty,joint,any_event,mean_cost,event,excess,cumulative_overbudget_amount
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,9,4800,exploration,20,7.91370138888946,6.527679923826364,1.386021465063095,0.1,0.75,"[5.575467538833618, 5.126607549190521]","[0.5, 0.35]","[0.05320282379786173, 0.07229012648264568]",15.059154033660889
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,9,4800,selection,12,9.091220698441612,9.082212549135633,0.00900814930597941,0.9166666666666666,0.08333333333333333,"[5.719199975331624, 4.978878498077393]","[0.08333333333333333, 0.0]","[0.001801629861195882, 0.0]",0.12971735000610352
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,9,4800,acceptance,8,9.223024893854745,9.223024893854745,0.0,1.0,0.0,"[5.616738319396973, 5.36727511882782]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,10,5280,exploration,20,7.510713238307072,5.002663139291836,2.508050099015236,0.2,0.6,"[5.5270509898662565, 4.417553186416626]","[0.45, 0.25]","[0.10539606412251792, 0.06410577694574993]",20.34022092819214
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,10,5280,selection,12,8.941918190548312,8.940303550391883,0.0016146401564280193,0.9166666666666666,0.08333333333333333,"[5.221354047457377, 4.946799437204997]","[0.08333333333333333, 0.0]","[0.0003229247199164435, 0.0]",0.023250579833984375
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,10,5280,acceptance,8,9.204385498329065,9.204385498329065,0.0,1.0,0.0,"[5.693593382835388, 5.4067723751068115]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,11,5760,exploration,20,7.008108825227245,5.302848727246747,1.7052600979804993,0.3,0.4,"[4.945609748363495, 3.937485784292221]","[0.25, 0.2]","[0.0988173206647237, 0.03549318313598633]",16.117260456085205
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,11,5760,selection,12,9.046379478861732,9.024629644642118,0.021749834219614666,0.75,0.25,"[5.162940104802449, 5.521726886431376]","[0.0, 0.25]","[0.0, 0.004349966843922933]",0.31319761276245117
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,11,5760,acceptance,8,9.17703029983677,9.17703029983677,0.0,1.0,0.0,"[5.651390790939331, 5.34714150428772]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,12,6240,exploration,20,6.941194086723263,6.327777340464527,0.6134167462587357,0.25,0.4,"[4.250390076637268, 4.359755830466748]","[0.15, 0.35]","[0.015997191270192467, 0.04211407502492269]",6.973351955413818
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,12,6240,selection,12,9.351023768412416,8.900873248802965,0.4501505196094513,0.3333333333333333,0.6666666666666666,"[6.236278851826985, 5.713274081548055]","[0.5833333333333334, 0.25]","[0.05583385626475018, 0.003911985291375042]",4.301700592041016
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,12,6240,acceptance,8,9.212845910876057,9.211776454537175,0.0010694563388824463,0.75,0.25,"[5.840108871459961, 5.5016783475875854]","[0.25, 0.0]","[0.00021390120188397033, 0.0]",0.010267257690429688
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,13,6720,exploration,20,7.4345192083928655,5.6617305049512465,1.7727887034416199,0.3,0.35,"[4.565127325057984, 5.141995918750763]","[0.2, 0.3]","[0.03287452459335326, 0.09425435066223144]",15.255465030670166
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,13,6720,selection,12,8.986728469546263,8.986728469546263,0.0,1.0,0.0,"[5.49436601003011, 4.570533752441406]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,13,6720,acceptance,8,9.217359113204292,9.217359113204292,0.0,1.0,0.0,"[5.6828460693359375, 5.352965831756592]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,14,7200,exploration,20,7.181970721231846,5.7009838727582975,1.480986848473549,0.25,0.45,"[4.467003226280212, 4.461730349063873]","[0.25, 0.25]","[0.04237639109293619, 0.05558296839396158]",11.755123138427734
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,14,7200,selection,12,9.120188779589563,9.120188779589563,0.0,1.0,0.0,"[5.56186564763387, 5.081250548362732]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,14,7200,acceptance,8,9.213776330440304,9.213776330440304,0.0,1.0,0.0,"[5.767738103866577, 5.356144428253174]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,15,7680,exploration,20,7.250402977186603,6.607638334351941,0.6427646428346634,0.25,0.4,"[4.68024731874466, 4.8878983616828915]","[0.25, 0.2]","[0.033257802327473954, 0.028801723321278894]",7.447143077850342
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,15,7680,selection,12,9.207304099954975,9.038682684061738,0.1686214158932368,0.5833333333333334,0.4166666666666667,"[6.0225828886032104, 5.166858871777852]","[0.4166666666666667, 0.0]","[0.030426078372531473, 0.0]",2.1906776428222656
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,15,7680,acceptance,8,9.189415097259916,9.189415097259916,0.0,1.0,0.0,"[5.785709261894226, 5.415223836898804]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,16,8160,exploration,20,7.823558117171052,5.167036983092549,2.6565211340785027,0.15,0.6,"[6.1092032313346865, 4.955704939365387]","[0.55, 0.35]","[0.13496955633163452, 0.0697659691174825]",24.568263053894043
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,16,8160,selection,12,8.97227245872006,8.97227245872006,0.0,1.0,0.0,"[5.452315449714661, 5.058630148569743]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,16,8160,acceptance,8,9.21177297483664,9.21177297483664,0.0,1.0,0.0,"[5.63028872013092, 5.457939505577087]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,17,8640,exploration,20,7.832636386482628,3.3479137274908135,4.484722658991814,0.2,0.6,"[5.945372861623764, 5.032425820827484]","[0.45, 0.3]","[0.19517347415288286, 0.11063594023386636]",36.69712972640991
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,17,8640,selection,12,8.621635191012077,8.621635191012077,0.0,1.0,0.0,"[4.634709556897481, 4.646504143873851]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,17,8640,acceptance,8,9.206036135042087,9.206036135042087,0.0,1.0,0.0,"[5.795624494552612, 5.4256579875946045]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,18,9120,exploration,20,7.829692165966263,5.495395343418349,2.3342968225479126,0.4,0.35,"[5.483637273311615, 5.193979585170746]","[0.3, 0.2]","[0.10414109627405801, 0.044786624113718664]",17.871326446533203
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,18,9120,selection,12,9.043034135457129,9.043034135457129,0.0,1.0,0.0,"[5.406819740931193, 5.056612849235535]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,18,9120,acceptance,8,9.181661559408532,9.181661559408532,0.0,1.0,0.0,"[5.801366806030273, 5.453560471534729]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,19,9600,exploration,20,7.299184078098042,5.784389415503247,1.5147946625947952,0.3,0.4,"[4.42760369181633, 5.08761875629425]","[0.1, 0.35]","[0.05960498650868734, 0.052696406841278055]",13.47616720199585
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,19,9600,selection,12,8.9258256709824,8.9258256709824,0.0,1.0,0.0,"[4.94651198387146, 5.242698351542155]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,19,9600,acceptance,8,9.204095111624337,9.204095111624337,0.0,1.0,0.0,"[5.5905442237854, 5.475705981254578]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,20,10080,exploration,20,7.352851740110199,5.632596767533104,1.720254972577095,0.15,0.6,"[4.99418950676918, 4.5940774321556095]","[0.4, 0.3]","[0.10328873395919799, 0.034746408462524414]",16.56421709060669
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,20,10080,selection,12,8.936531852891981,8.936531852891981,0.0,1.0,0.0,"[5.154151837031047, 5.466034372647603]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,20,10080,acceptance,8,9.224124807864428,9.224124807864428,0.0,1.0,0.0,"[5.653554677963257, 5.41880464553833]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,21,10560,exploration,20,7.400141956016159,5.551814811035729,1.8483271449804306,0.15,0.45,"[4.985427331924439, 4.989105004072189]","[0.35, 0.3]","[0.04559441010157267, 0.10365487734476724]",17.90991449356079
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,21,10560,selection,12,8.822775414139807,8.822775414139807,0.0,1.0,0.0,"[4.960505525271098, 4.806150575478871]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,21,10560,acceptance,8,9.25993234096095,9.25993234096095,0.0,1.0,0.0,"[5.442541182041168, 5.554676532745361]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,22,11040,exploration,20,7.645553288019146,5.610773448801483,2.034779839217663,0.3,0.6,"[4.844662845134735, 5.353098356723786]","[0.3, 0.45]","[0.08173756996790568, 0.06791579325993857]",17.95840358734131
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,22,11040,selection,12,8.740713977493094,8.740713977493094,0.0,1.0,0.0,"[4.318698883056641, 5.408831834793091]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,22,11040,acceptance,8,9.25000111879781,9.25000111879781,0.0,1.0,0.0,"[5.162585139274597, 5.724459886550903]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,23,11520,exploration,20,7.031187315307906,5.840948317967704,1.1902389973402023,0.1,0.4,"[4.7886690378189085, 4.573681443929672]","[0.25, 0.2]","[0.04269277254740396, 0.0433633327484131]",10.326732635498047
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,23,11520,selection,12,9.212005742794524,9.212005742794524,0.0,1.0,0.0,"[5.25799032052358, 5.546789328257243]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,23,11520,acceptance,8,9.30677004918689,9.30677004918689,0.0,1.0,0.0,"[5.388847649097443, 5.784586131572723]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,24,12000,exploration,20,7.622793853138572,6.050549119566567,1.5722447335720062,0.1,0.65,"[4.791188669204712, 5.404141438007355]","[0.4, 0.4]","[0.06051911115646362, 0.06860161225001017]",15.494486808776855
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,24,12000,selection,12,9.153949258488137,9.153949258488137,0.0,1.0,0.0,"[5.226058125495911, 5.264674027760823]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_KL_time_loo,DiagReachK2,180,KL,time_loo,24,12000,acceptance,8,9.244561325432732,9.244561325432732,0.0,1.0,0.0,"[5.0195664167404175, 5.601805686950684]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,0,480,exploration,20,3.2241866626008417,3.0743336416943934,0.14985302090644836,0.1,0.05,"[1.5594119757413865, 1.6262317836284637]","[0.05, 0.05]","[0.0009512583414713505, 0.015306381384531654]",1.9509167671203613
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,0,480,selection,12,3.731197520454104,3.731197520454104,0.0,0.0,0.0,"[0.3555765201648076, 0.9446029538909594]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,0,480,acceptance,8,4.2181462437147275,4.2181462437147275,0.0,0.0,0.0,"[0.6755631566047668, 1.260714951902628]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,1,960,exploration,20,4.680874697079998,4.047889611831051,0.6329850852489471,0.15,0.1,"[2.2841935262084005, 2.948697417974472]","[0.05, 0.1]","[0.003461587429046631, 0.044056046009063723]",5.702116012573242
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,1,960,selection,12,6.663422140352972,6.663422140352972,0.0,0.3333333333333333,0.0,"[2.5546762347221375, 2.480414708455404]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,1,960,acceptance,8,6.842277829254454,6.842277829254454,0.0,0.5,0.0,"[2.9393168687820435, 2.5165653973817825]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,2,1440,exploration,20,6.959208891924353,5.112235353525611,1.8469735383987427,0.1,0.45,"[4.297142696380615, 4.123238010704517]","[0.3, 0.2]","[0.053297034899393726, 0.07144033511479696]",14.96848440170288
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,2,1440,selection,12,7.726816356704634,7.712923904782535,0.013892451922098795,0.6666666666666666,0.25,"[4.8833586772282915, 2.580634514490763]","[0.25, 0.0]","[0.0027784903844197593, 0.0]",0.20005130767822266
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,2,1440,acceptance,8,7.9355965253227625,7.9355965253227625,0.0,1.0,0.0,"[4.3625946044921875, 3.1898499727249146]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,3,1920,exploration,20,6.32167880287394,4.640158579256386,1.6815202236175537,0.2,0.25,"[4.228767913579941, 3.149506203830242]","[0.15, 0.15]","[0.04070361852645874, 0.04953749974568685]",10.82893419265747
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,3,1920,selection,12,7.5433834546989,7.5433834546989,0.0,1.0,0.0,"[3.9878986875216165, 2.5150035123030343]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,3,1920,acceptance,8,7.96072762903641,7.96072762903641,0.0,1.0,0.0,"[4.521643280982971, 3.030844748020172]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,4,2400,exploration,20,6.7040656147780835,6.1100846765819,0.5939809381961823,0.3,0.15,"[4.229766416549682, 3.3824381813406945]","[0.1, 0.05]","[0.028542649745941163, 0.005905413627624511]",4.133767604827881
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,4,2400,selection,12,8.497197094876901,8.497197094876901,0.0,1.0,0.0,"[4.668664813041687, 4.090941905975342]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,4,2400,acceptance,8,8.586582549166632,8.586582549166632,0.0,1.0,0.0,"[4.797895729541779, 4.2099809646606445]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,5,2880,exploration,20,6.886221916144715,5.269641996091233,1.616579920053482,0.1,0.45,"[4.1067797735333444, 4.59588435292244]","[0.2, 0.35]","[0.04494479497273762, 0.08832470973332723]",15.992340564727783
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,5,2880,selection,12,8.905956369230987,8.905956369230987,0.0,1.0,0.0,"[4.855357766151428, 4.881179889043172]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,5,2880,acceptance,8,9.211465686955489,9.211465686955489,0.0,1.0,0.0,"[5.31980562210083, 5.275716304779053]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,6,3360,exploration,20,7.7040367673826395,5.185117537875194,2.5189192295074463,0.35,0.45,"[5.597563338279724, 5.006245052814483]","[0.35, 0.25]","[0.107689102490743, 0.07633206049601236]",22.082539558410645
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,6,3360,selection,12,8.5704634873342,8.5704634873342,0.0,1.0,0.0,"[4.444062391916911, 4.5097397565841675]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,6,3360,acceptance,8,9.19351318187546,9.19351318187546,0.0,1.0,0.0,"[5.245325922966003, 5.2226808071136475]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,7,3840,exploration,20,6.8042362464824695,5.879448993341066,0.9247872531414032,0.15,0.55,"[3.940136781334877, 4.4721414059400555]","[0.2, 0.35]","[0.03372788826624552, 0.05952973365783691]",11.190914630889893
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,7,3840,selection,12,9.201919747369054,9.136233690357768,0.06568605701128642,0.75,0.25,"[5.721601565678914, 5.178543329238892]","[0.25, 0.0]","[0.013137208090888123, 0.0]",0.9458789825439453
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,7,3840,acceptance,8,9.188926844974048,9.188926844974048,0.0,1.0,0.0,"[5.3554311990737915, 5.202640354633331]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,8,4320,exploration,20,7.2924499892164025,6.381261878507212,0.9111881107091904,0.3,0.4,"[4.669477665424347, 4.170655211806297]","[0.3, 0.25]","[0.05407054026921589, 0.028137071927388502]",9.86491346359253
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,8,4320,selection,12,9.043326143764473,9.043326143764473,0.0,1.0,0.0,"[5.080373326937358, 5.12229065100352]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,8,4320,acceptance,8,9.229413172067142,9.229413172067142,0.0,1.0,0.0,"[5.626909494400024, 5.3425410985946655]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,9,4800,exploration,20,7.852038611727766,6.664071564632468,1.1879670470952988,0.15,0.7,"[5.486803996562958, 5.03019882440567]","[0.45, 0.35]","[0.044244909286499004, 0.06442391475041707]",13.040258884429932
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,9,4800,selection,12,9.045297748436376,9.045297748436376,0.0,1.0,0.0,"[5.658572554588318, 4.68385648727417]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,9,4800,acceptance,8,9.2365869079018,9.2365869079018,0.0,1.0,0.0,"[5.553659677505493, 5.198980212211609]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,10,5280,exploration,20,7.465666454562088,5.151470925935646,2.314195528626442,0.2,0.55,"[5.461992025375366, 4.340484130382538]","[0.45, 0.2]","[0.10041229724884033, 0.05867730776468912]",19.090752601623535
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,10,5280,selection,12,8.882188164561617,8.882188164561617,0.0,1.0,0.0,"[4.874733765920003, 4.920839269955953]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,10,5280,acceptance,8,9.208981264824978,9.208981264824978,0.0,1.0,0.0,"[5.619638442993164, 5.234915494918823]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,11,5760,exploration,20,7.006810731851729,5.412937082016143,1.5938736498355865,0.35,0.4,"[4.92149430513382, 3.878569316864014]","[0.25, 0.2]","[0.09499959548314411, 0.031362028916676846]",15.163394927978516
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,11,5760,selection,12,9.074770978620897,9.062411607832958,0.012359370787938436,0.8333333333333334,0.16666666666666666,"[5.205659548441569, 5.432698925336202]","[0.0, 0.16666666666666666]","[0.0, 0.002471870846218527]",0.17797470092773438
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,11,5760,acceptance,8,9.209243281651288,9.209243281651288,0.0,1.0,0.0,"[5.582602024078369, 5.178628444671631]","[0.0, 0.0]","[0.0, 0.0]",0.0
development_DiagReachK2_s180_W2_cf_state,DiagReachK2,180,W2,cf_state,12,6240,exploration,20,6.918507093654189,6.430407444105659,0.4880996495485306,0.25,0.4,"[4.205850851535797, 4.3151124030351635]","[0.15, 0.35]","[0.013051696618398024, 0.034143284956614194]",5.663397789001465
